dimension,M,replication,cost,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
4,16,182,80,0.005531373134155749,0.0025170322461072307,-0.0005582985361295505,0.004678212077824371,,,,,,
4,32,182,162,0.010806175863838766,-0.00020518191622868241,-0.00965936561615462,0.009762924864962991,,,,,,
4,64,182,360,-0.007567717349785292,0.002893661429019307,-0.0067202020802493755,0.00875334449219194,,,,,,
4,128,182,722,0.002554256675970238,0.0009442657496872282,-0.0031901230845798254,0.005639488098812029,,,,,,
4,8,183,34,-0.02129350186740625,0.00022944136498175108,-0.0020487524026720915,-0.011181626322612978,,,,,,
4,16,183,78,-0.009999478814298251,0.0042701465381504876,-0.00966426358699343,-0.007312941730347866,,,,,,
4,32,183,166,-0.023369087709448143,-0.004810495352366184,0.0006245474350771405,0.02114933628725887,,,,,,
4,64,183,326,-0.01790767081451651,0.003959883664506889,-0.0029038910770047416,0.013203344170423426,,,,,,
4,128,183,678,-0.016011814377663983,-0.006217078974499421,3.5261561355898065e-05,0.008980196488151841,,,,,,
4,8,184,36,-0.0022830585865419133,0.009026042413537374,0.060302099488172445,-0.03302722060451052,,,,,,
4,16,184,84,0.0032236260597868255,-0.0020035272158033133,0.032479593989088285,-0.026192231472778153,,,,,,
4,32,184,166,-0.02026895334290148,-0.004239451229126586,0.015472892105786534,-0.007507747436739819,,,,,,
4,64,184,294,-0.0012988460997626692,0.0008053634799667724,0.014533292636685678,-0.007763588770407948,,,,,,
4,128,184,566,-0.006795303695795839,0.0020690980545295485,0.012345715805576609,-0.005153924915591253,,,,,,
4,8,185,26,-0.003736513044966263,-0.008378312283771009,-0.025603046143429647,0.024979994639829563,,,,,,
4,16,185,56,0.004281365356156261,0.001983078157700236,-0.017372324975979757,0.02729461713456725,,,,,,
4,32,185,174,3.426410237297641e-05,0.01051872278708988,-0.005272768635262985,0.011550223194331253,,,,,,
4,64,185,300,0.0004986140722927604,0.0021506295813824875,0.005626513859636024,0.00557619085092451,,,,,,
4,128,185,654,-0.019398129630828206,-0.005961005919925426,0.00781931557456554,0.015730839687429072,,,,,,
4,8,186,34,0.014773110635752007,0.0020082175107903055,0.013289954681463441,0.0018622847500068256,,,,,,
4,16,186,72,0.04525942242221152,-0.0072214654862476566,0.0017092070457858186,0.03927631027965395,,,,,,
4,32,186,152,0.004867607541797483,-0.008116580974144347,0.00017905972843920226,0.029390500662238722,,,,,,
4,64,186,296,-0.009745632938870161,-0.0036781028672726065,-0.001742069371088427,0.015564545608951975,,,,,,
4,128,186,596,-0.012038126269863905,-0.005079437536182081,-0.0016825062990269476,0.005792433112889314,,,,,,
4,8,187,36,0.07712471586028023,0.007498742366235194,0.013763846234413549,-0.033486939814125816,,,,,,
4,16,187,66,0.054336244261707765,0.0014800953884364545,0.007101398989951877,-0.02078335917656541,,,,,,
4,32,187,152,0.027029330432950083,-4.6025424942274356e-05,-0.00663862884487201,0.0013755302158861577,,,,,,
4,64,187,276,0.013253257999031987,-0.001898557415635547,0.0023875827738472893,-0.003866224693895257,,,,,,
4,128,187,632,0.014906385214229335,0.001054673329255749,0.005900557217083568,-0.008941912767014105,,,,,,
4,8,188,40,0.04079613845902206,-0.008006247422530434,-0.014448759061612262,0.01928484572462818,,,,,,
4,16,188,66,0.0216568606359862,-0.007785519584021621,0.005809217114647129,0.007565475854711613,,,,,,
4,32,188,126,-0.009515244703703782,-0.002176518804968636,-0.016091261821082347,0.009204934383887349,,,,,,
4,64,188,290,-0.0055583056613303684,-0.0005957912337495618,-0.00874661503646871,0.00592917756895136,,,,,,
4,128,188,530,-0.018103490219756463,0.0007382437011025593,-0.004068870445316883,9.634425454032924e-05,,,,,,
4,8,189,28,-0.01988652453443643,0.009864999448021557,0.03670853469393969,-0.04134295870379066,,,,,,
4,16,189,58,0.017727330499077362,0.016818393399407737,0.016543664441545612,-0.04161441079843989,,,,,,
4,32,189,126,0.009624735090191914,0.00475443872181179,0.013297779245527342,-0.022870285885615883,,,,,,
4,64,189,264,0.011367706396061756,-4.468022884369146e-05,0.008568458230938776,-0.014200196271755793,,,,,,
4,128,189,548,-0.0019522577425721114,-0.0015238569320702412,-0.00010082133964874152,-0.011958896673096842,,,,,,
4,8,190,30,0.05830438502237307,0.02669002115490269,-0.01011238278567304,-0.02935030308029964,,,,,,
4,16,190,72,0.04517865333810035,0.008870675483011894,-0.0022977875660295686,-0.00734631328631402,,,,,,
4,32,190,208,0.021194124023716808,-0.0018210193401318575,-0.007653791195526282,0.0031381444594207157,,,,,,
4,64,190,326,0.006848945614559727,-0.0033589868936990206,-0.0019416229065352163,0.0003029781118915405,,,,,,
4,128,190,588,0.002034704682188893,0.00024371271755084967,-0.001059254012711459,-0.00022932169660454152,,,,,,
4,8,191,28,-0.039039996846245976,-0.005568731661233941,-0.03449163634475132,-0.005614282008048305,,,,,,
4,16,191,72,0.013636529875886006,-0.006256808722797675,-0.01428930139293187,0.00554340278275019,,,,,,
4,32,191,162,-0.011986831608628965,-0.005636959670809485,-0.0012192613137904178,-0.0011005708305194231,,,,,,
4,64,191,290,-0.013586690836626981,0.002104514083873745,-0.0004658762856970967,0.003615717960085799,,,,,,
4,128,191,664,0.00011061825370710432,0.004149305184335405,-0.001623062530558098,0.0057347407120666325,,,,,,
4,8,192,30,0.17073622599254948,-0.01326054447578729,0.06228201534585304,-0.04403378696613221,,,,,,
4,16,192,66,0.07158415626216445,-0.0061166990274989196,0.028020666806557792,-0.01394514426492351,,,,,,
4,32,192,142,0.03855992757123036,-0.0013678867645377677,0.024743351825640914,0.003878210506926574,,,,,,
4,64,192,250,0.028424936099077768,-0.0023330882846203447,0.014110287588753871,-0.0007321260747741834,,,,,,
4,128,192,552,-0.000792301688577387,-0.0046538419650008975,0.010995166490287733,-0.006532772782808325,,,,,,
4,8,193,40,-0.05090572415400836,-0.035412807697491194,-0.057731208242924804,0.07325032160523302,,,,,,
4,16,193,88,-0.0399293712326472,-0.0257892894912985,-0.04578747304659027,0.05517765236250001,,,,,,
4,32,193,180,-0.02672811511324454,-0.014180313710510194,-0.017112969166664906,0.019279188312706384,,,,,,
4,64,193,406,-0.02226932844376132,-0.010775044974893904,-0.011885289668674713,0.013043387428264533,,,,,,
4,128,193,726,-0.0017049267455186575,-0.010080589025584192,-0.004212215794789767,0.006217655763811087,,,,,,
4,8,194,108,-0.04266749562559667,-0.013213163516120835,0.0008945492029212247,-0.008376818095024203,,,,,,
4,16,194,140,-0.04373969186849719,-0.008243591661911557,-0.002904556199720748,-0.007367286255456373,,,,,,
4,32,194,200,-0.0046544097483234076,-0.0031445940068694357,-0.0025726523122734154,-0.005024973902782,,,,,,
4,64,194,340,-0.017556549941163898,-0.006980189206677122,-0.010105232678610554,-0.0008971114280340638,,,,,,
4,128,194,630,-0.005862569710623038,-0.0012072686629971898,-0.005240979482142608,-0.0016376545075785583,,,,,,
4,8,195,24,-0.014830079279562947,-0.003672484515412829,0.015256067185240424,0.005298699129870404,,,,,,
4,16,195,52,-0.00735562240605723,0.003577380987547744,0.008569821312545935,-0.01096990090497575,,,,,,
4,32,195,112,0.0007152710027001402,0.0010009564282309985,-0.0012987864888426735,0.0008369480029667306,,,,,,
4,64,195,250,-0.012007890277188966,0.0003332821975726228,-0.0032688600054810602,-0.005456558027796342,,,,,,
4,128,195,530,-0.007836062194032382,-0.002135786929541011,-0.001922320598516242,-0.003097047917852346,,,,,,
4,8,196,30,0.07271827365685803,-0.0018572448020809022,-0.007280942833669166,-0.015015708882976183,,,,,,
4,16,196,72,0.057574736956568916,0.005779104249341893,-0.004987566246047519,-0.011600267360204758,,,,,,
4,32,196,148,0.013375384281435646,-0.0034001760299458518,-0.007791658882530226,0.001060737237873159,,,,,,
4,64,196,272,0.006157313230467809,0.0005225091891994206,0.001097913034541009,0.0025632742236221108,,,,,,
4,128,196,578,0.006702973971617439,-0.0005631597566051622,-0.010796327677144626,0.004146635763289578,,,,,,
4,8,197,54,-0.05532723809549604,0.0031851545331890345,0.008602681978143404,0.0013776221916210188,,,,,,
4,16,197,102,0.058841796392745845,-0.0007966085089779864,0.011731937686399168,0.004139851673277282,,,,,,
4,32,197,158,0.0276487457851851,0.0006263505561110471,0.0038028588030976237,0.0036060743262145123,,,,,,
4,64,197,302,0.01556251207968582,0.0016827496173118612,-0.0047512918431518655,-0.0025763645961748975,,,,,,
4,128,197,580,0.009747229001971267,-0.00014578735282923342,-0.0020388584270397726,-0.003749862292852963,,,,,,
4,8,198,28,0.0022796320162518924,-0.01031574042767371,-0.007057070067198282,0.006238885217007159,,,,,,
4,16,198,70,-0.009059319227607901,-0.01349738238424705,0.002279602360320138,-0.013005775533218704,,,,,,
4,32,198,204,-0.0007617125479559679,-0.008977793401644072,0.00030754895834897525,-0.008719760434763137,,,,,,
4,64,198,360,-0.00405764267389818,-0.011438109333307871,-0.004094563932233139,-0.0012402187884415492,,,,,,
4,128,198,690,-0.011423353297236453,-0.007096746744260812,-0.0016963562369077105,-0.0009097550632648832,,,,,,
4,8,199,42,0.0035709885848494213,0.011189482642015736,-0.0005058912787734582,-0.0011994608206810505,,,,,,
4,16,199,72,0.008926833869319776,0.004709585542024851,0.015291390503233889,-0.013362118430850486,,,,,,
4,32,199,132,-0.013164668303317528,0.0074440185079801355,0.0041544017724587925,-0.007856595007492868,,,,,,
4,64,199,262,-0.005605982185483429,0.0057691689460085795,0.007587059135472502,-0.01348056454577431,,,,,,
4,128,199,524,-0.0052367945869984285,0.0036561404281898655,0.006060104748042065,-0.006993071625378613,,,,,,
8,8,0,42,-0.0070511792999583805,0.007543899629071455,0.00435039499064767,-0.009257907105833445,0.00938348801708966,-0.01260497197929791,-0.006354517263052589,0.006273272741042021,,
8,16,0,88,-0.006068071219584807,0.009862912427776784,0.01838474309233785,0.0019550051479622203,0.006235092294864254,-0.0020022729814574173,-0.0012166673281788893,-0.006544400152677036,,
8,32,0,158,0.004407848907231885,0.006289657569026428,0.010226410285335118,0.0028419059519305193,-0.002663862368475753,0.0027571332251955303,0.0014635747180729566,-0.0050149272275452905,,
8,64,0,356,-0.0027822188903836214,0.009864566336585081,0.005940221669380624,-0.0010163801251181564,0.001912339068362504,0.0027060283165855604,0.003420223565717954,-0.0065997097332687535,,
8,128,0,742,-0.005141197019512257,0.0014449272701866358,-0.0009372973154561546,0.00631473676558343,0.012289800821859565,0.005179707094530886,-0.011645374410522697,0.006649987235935813,,
8,8,1,42,0.017776106465521097,0.009331137971736118,-0.05509464143369848,-0.0004217942435270197,0.024443282733228943,-0.020135694603721173,0.025889543902200895,-0.06480161920256984,,
8,16,1,96,0.021322382445196703,0.009991976679951605,-0.023185856166374866,0.0015168267289364427,0.012490314448754546,-0.006427659691645065,0.015486036994380878,-0.03448537011872649,,
8,32,1,154,0.016370089675397197,0.005858750647154272,-0.01728595928207739,0.008042442074535108,0.012601056745141039,0.005596617462768853,0.007418215178549146,-0.015177218849490318,,
8,64,1,328,-0.011959803249883147,0.0045538206962675255,-0.010029289543332907,0.0022717019078590003,0.012107914205644991,-0.00023793007132750913,-0.0007548000041324695,-0.00826308129206989,,
8,128,1,678,-0.0019262417665687767,-0.0002862763186586193,-0.006277726962741285,-0.0009481738560254945,0.008962877850608635,0.003740525379896403,-0.0050665043986270804,0.0012708063777310643,,
8,8,2,56,-0.11941173339516883,0.04762312484419047,0.02678284990135198,-0.019673756993853583,-0.10194160706597484,-0.03629068989822531,0.17353126033316663,-0.012489757917893845,,
8,16,2,86,-0.08981378395489109,0.02041330968168633,-0.0014944462309437164,-0.01541114269797532,-0.06224488959139832,-0.022284434430304485,0.0941786676732119,-0.014104913925771971,,
8,32,2,150,-0.05336071284226763,0.009424285434541031,-5.260576611264326e-05,-0.0044502171022225475,-0.023457594898899356,-0.010506475795450727,0.041092354597494274,-0.004550267503816144,,
8,64,2,302,-0.05357222359654641,0.0038766986801637556,0.003986512660847678,-0.008686512729129736,-0.007242085116251539,-0.0012036181199739859,0.019375176871145483,-0.012847222013176186,,
8,128,2,632,-0.026478679708830305,0.0023911633893043717,-0.0006501986167657572,0.00266699768684383,-0.0003745344597262387,-0.003391763692210797,0.006107715609689499,-0.006577671382532655,,
8,8,3,34,0.033994108517914276,-0.00884377310577592,0.01951194268896237,0.014480837806121319,-0.0059056537149705796,0.010890149239790155,0.004692910180005609,0.007735304245770208,,
8,16,3,68,0.07771151113404284,0.015746136402296457,0.04636834352441261,-0.018937382358495077,-0.03637618558983999,0.0016794433100101353,0.05692643135993578,-0.01507136747436502,,
8,32,3,128,0.047930775305990936,0.010331991545932529,0.015863286410078777,-0.004276112322512499,-0.0005743315178218331,0.009200299018629841,0.014438898431239843,-0.001170597122474036,,
8,64,3,270,0.037832017590169395,0.009926715020602257,0.011557699811982637,-0.00942138515062035,-0.007728342957794513,0.0038230329609017497,0.013742448241053175,-0.003905463261093436,,
8,128,3,588,0.018549758852598325,0.005273931277069168,0.0001343402344414167,0.005412388198946387,-0.01183792780300031,0.0029868671632967228,0.01074481200566875,0.00021053678454264322,,
8,8,4,32,-0.012813908983909435,-0.0006181940899220262,-0.01784406130708402,-0.0004483200271446613,-0.01000191902112045,-0.01188189254849975,0.00817973320451318,0.009577641576884262,,
8,16,4,64,0.003808705723668945,-0.006118619183551906,-0.01788941098843731,-0.005970612434468397,-0.0024409576219034286,-0.003367090196913289,0.014405674210334838,-0.007838064785117043,,
8,32,4,158,0.007254189734854451,-0.0012687591149177504,0.000669966108910972,-0.011953395983416635,-0.010128296726916236,-0.0005758068044860262,0.014130324351626025,-0.010003357249532824,,
8,64,4,318,0.019468151031613916,0.005409339107069278,0.006204523057772535,-0.0007694390337016502,-0.0068509378962162875,-0.006351576884533742,0.004223264038333717,0.00698137008382164,,
8,128,4,704,0.019917094720976043,0.0009725220550814851,0.011527106412753806,-0.0005779364191452371,-0.001281308495540452,-0.0010807065529258903,-0.002573096183956698,0.0029241881554717326,,
8,8,5,54,0.07489167833114119,-0.014501166937684872,-0.006517539035241843,-0.009255202498020976,-0.005256861020766039,0.016234266293615775,-0.0046088264460638125,0.0027054792710826986,,
8,16,5,84,0.039420125661242124,-0.007005835383457924,-0.0001731275578309395,-0.008337600074650398,-0.008555987862894916,0.0036454755562941457,0.002608183785396967,-0.002910997536778181,,
8,32,5,188,0.016711779974626882,-0.0023496067665940627,0.0048375209581255334,-0.005886196908450365,-0.0019485351213623782,0.0009815809035351275,0.0036535454747715556,-0.0013611592611107537,,
8,64,5,328,0.006798644020731546,-0.0008451793970949246,0.004361908448309122,-0.006441717362143814,-0.008221307181808165,-0.0030189930327989846,0.010233479090987648,-0.011725240765404548,,
8,128,5,652,0.013353117667626844,-0.0020562233421033754,0.0019599483304069422,-0.013816047985589155,-0.006777517172387503,-0.006756329190212498,0.008822454522071458,-0.00371571852523737,,
8,8,6,98,-0.020562597685175127,0.004457129301707973,-0.015085469955702714,-0.003273928375258486,0.00569312113914104,-0.014960531397048622,0.00011339154964131023,-0.008669015985748025,,
8,16,6,132,0.009163354446632571,0.01124483886189922,-0.006496079590419176,0.005855174647312805,-0.0038606836762381364,-0.021336386626078254,0.007177409328175112,-0.0030612575206787206,,
8,32,6,248,0.022349293509311207,0.0029580119499070675,-0.005953626552056602,0.010510535186304947,0.0070517389325234735,-0.0010966437344205186,-0.004605731780659626,0.004204147785411026,,
8,64,6,408,0.0046160820048967936,0.003036903648054725,-0.0022472601758671217,0.012547364220305684,0.004420865316951801,0.009656251260240636,0.002824093213357158,-0.009328501152294786,,
8,128,6,704,-0.001020457511466678,-0.0002597861815231788,0.0027571668864826674,0.00681587521922428,-0.004745718330172163,-0.0011464931388813953,0.0051108628921247914,-0.007162347354888024,,
8,8,7,38,-0.09729051638881274,-0.01896361129043641,-0.01617266358247324,-0.036413434077157705,-0.018703098224685907,-0.001722098898372021,0.03222372638879899,-0.04656614030169602,,
8,16,7,78,-0.051778596258650146,-0.001689618778733467,-0.017668912362840877,-0.011116632302658795,-0.008322315768212808,-0.0018704945362160107,0.021957074295277566,-0.029016874317724168,,
8,32,7,148,-0.024895677404816685,-0.002924665208509566,-0.013763172106721984,-0.004307713502288151,0.0020940209844612545,0.015528360652513572,0.008500816290129148,-0.013078069727906629,,
8,64,7,272,-0.014845220911662066,-5.619004450195027e-05,-0.005882546850238541,-0.003239853732839185,-0.005434070092990198,-0.0006811435304842589,0.013925008940977568,-0.008200605868689722,,
8,128,7,538,-0.00037936584584228217,0.00013736733600406615,0.0047862295139201,-0.008399432225802849,-0.002433842939574031,0.0012557664695793686,0.008465936228272597,-0.004974928387103185,,
8,8,8,30,0.005018107323849132,-0.00031005476618883865,0.009861388804400831,-0.01147713252211377,0.0009182337619834582,0.003751646226579795,-0.021612922091109703,0.017570705276437875,,
8,16,8,72,0.0034664409470451197,-0.001512196283246676,-0.005531671843467832,0.004674615782176892,-0.0007216140521651762,0.007830052026309094,0.0012406288317230879,0.002992853096512715,,
8,32,8,138,-0.0014273526215124227,-0.0010165680657327118,-0.003339155898494744,0.005809769270019525,-0.004420620729839765,-0.005379384127470524,0.007015464784954106,-0.0005147114263824229,,
8,64,8,254,0.010762819875212661,4.79732048775897e-05,-0.0018769520308780595,0.006387830559146092,-0.007644505232905943,-0.006774939169995918,0.004291554318173449,-0.0005472054928891933,,
